TotalLinesOfCode,TotalSymbols,SymbolsPerLine,Area,AreaPerLine,TotalConnectivity,TotalConnectivityPerLine,FieldConnectivity,FieldConnectivityPerLine,MethodConnectivity,MethodConnectivityPerLine,MethodDeclarationLines,MethodDeclarationSymbols,MethodDeclarationSymbolsPerLine,MethodDeclarationArea,MethodDeclarationDepthPerLine,KeywordContinueTotalCount,KeywordContinueCountPerLine,KeywordForTotalCount,KeywordForCountPerLine,KeywordNewTotalCount,KeywordNewCountPerLine,KeywordSwitchTotalCount,KeywordSwitchCountPerLine,KeywordAssertTotalCount,KeywordAssertCountPerLine,KeywordSynchronizedTotalCount,KeywordSynchronizedCountPerLine,KeywordBooleanTotalCount,KeywordBooleanCountPerLine,KeywordDoTotalCount,KeywordDoCountPerLine,KeywordIfTotalCount,KeywordIfCountPerLine,KeywordThisTotalCount,KeywordThisCountPerLine,KeywordBreakTotalCount,KeywordBreakCountPerLine,KeywordDoubleTotalCount,KeywordDoubleCountPerLine,KeywordThrowTotalCount,KeywordThrowCountPerLine,KeywordByteTotalCount,KeywordByteCountPerLine,KeywordElseTotalCount,KeywordElseCountPerLine,KeywordCaseTotalCount,KeywordCaseCountPerLine,KeywordInstanceofTotalCount,KeywordInstanceofCountPerLine,KeywordReturnTotalCount,KeywordReturnCountPerLine,KeywordTransientTotalCount,KeywordTransientCountPerLine,KeywordCatchTotalCount,KeywordCatchCountPerLine,KeywordIntTotalCount,KeywordIntCountPerLine,KeywordShortTotalCount,KeywordShortCountPerLine,KeywordTryTotalCount,KeywordTryCountPerLine,KeywordCharTotalCount,KeywordCharCountPerLine,KeywordFinalTotalCount,KeywordFinalCountPerLine,KeywordFinallyTotalCount,KeywordFinallyCountPerLine,KeywordLongTotalCount,KeywordLongCountPerLine,KeywordStrictfpTotalCount,KeywordStrictfpCountPerLine,KeywordFloatTotalCount,KeywordFloatCountPerLine,KeywordSuperTotalCount,KeywordSuperCountPerLine,KeywordWhileTotalCount,KeywordWhileCountPerLine,label
3,79,26.33333333333333,0,0.0,1,0.333333333333333,1,0.333333333333333,0,0.0,59,2381,40.35593220338984,53,0.8983050847457621,0,0.0,0,0.0,2,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,87,21.75,1,0.25,0,0.0,0,0.0,0,0.0,22,609,27.681818181818183,25,1.136363636363636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
9,461,51.22222222222222,2,0.222222222222222,2,0.222222222222222,2,0.222222222222222,0,0.0,53,1981,37.37735849056604,170,3.207547169811321,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.111111111111111,1,0.111111111111111,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.111111111111111,1
3,137,45.66666666666666,0,0.0,0,0.0,0,0.0,0,0.0,8,341,42.625,5,0.625,0,0.0,0,0.0,2,0.5,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
6,406,67.66666666666667,0,0.0,0,0.0,0,0.0,0,0.0,119,6349,53.35294117647059,423,3.554621848739495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,1,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
20,821,41.05,32,1.6,1,0.047619047619047,1,0.047619047619047,0,0.0,65,2280,35.07692307692308,151,2.323076923076923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.19047619047619,2,0.095238095238095,0,0.0,0,0.0,0,0.0,2,0.095238095238095,3,0.142857142857142,0,0.0,0,0.0,4,0.19047619047619,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,110,55.0,0,0.0,0,0.0,0,0.0,0,0.0,20,687,34.35,16,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
20,947,47.35,0,0.0,3,0.125,3,0.125,0,0.0,122,5046,41.36065573770492,204,1.672131147540983,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.041666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
45,1893,42.06666666666667,0,0.0,6,0.146341463414634,3,0.073170731707317,3,0.073170731707317,68,2477,36.4264705882353,59,0.8676470588235291,0,0.0,0,0.0,12,0.292682926829268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3,93,31.0,0,0.0,1,0.333333333333333,0,0.0,1,0.333333333333333,6,132,22.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
8,336,42.0,6,0.75,2,0.25,1,0.125,1,0.125,16,524,32.75,32,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,93,93.0,0,0.0,0,0.0,0,0.0,0,0.0,48,2417,50.35416666666666,69,1.4375,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
20,655,32.75,19,0.95,10,0.5,10,0.5,0,0.0,58,1973,34.01724137931034,109,1.879310344827586,0,0.0,0,0.0,3,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.15,6,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,83,41.5,0,0.0,0,0.0,0,0.0,0,0.0,14,595,42.5,12,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,24,24.0,0,0.0,0,0.0,0,0.0,0,0.0,28,912,32.57142857142857,24,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
103,3845,37.33009708737864,221,2.145631067961165,2,0.014705882352941,2,0.014705882352941,0,0.0,309,12173,39.394822006472495,1419,4.592233009708738,0,0.0,12,0.088235294117647,6,0.044117647058823,2,0.014705882352941,0,0.0,0,0.0,0,0.0,0,0.0,3,0.022058823529411,4,0.029411764705882,1,0.00735294117647,0,0.0,2,0.014705882352941,0,0.0,0,0.0,2,0.014705882352941,0,0.0,4,0.029411764705882,0,0.0,0,0.0,85,0.625,0,0.0,0,0.0,0,0.0,1,0.00735294117647,0,0.0,1,0.00735294117647,0,0,0,0.0,0,0.0,0,0.0,0
1,41,41.0,0,0.0,1,1.0,1,1.0,0,0.0,9,400,44.44444444444444,21,2.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
3,195,65.0,0,0.0,1,0.333333333333333,1,0.333333333333333,0,0.0,109,4019,36.87155963302752,121,1.110091743119266,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
135,6151,45.56296296296296,40,0.296296296296296,3,0.022222222222222,0,0.0,3,0.022222222222222,146,6650,45.54794520547945,191,1.308219178082191,0,0.0,0,0.0,16,0.118518518518518,0,0.0,0,0.0,0,0.0,1,0.007407407407407,19,0.14074074074074,2,0.014814814814814,0,0.0,0,0.0,3,0.022222222222222,0,0.0,7,0.051851851851851,0,0.0,0,0.0,0,0.0,9,0.066666666666666,0,0.0,0,0.0,15,0.111111111111111,0,0.0,0,0.0,0,0.0,27,0.2,0,0.0,8,0.059259259259259,0,0,0,0.0,0,0.0,0,0.0,1
38,1997,52.55263157894737,0,0.0,1,0.026315789473684,1,0.026315789473684,0,0.0,43,2166,50.372093023255815,40,0.930232558139534,0,0.0,0,0.0,5,0.131578947368421,0,0.0,1,0.026315789473684,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.6052631578947361,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.026315789473684,0,0,0,0.0,0,0.0,0,0.0,1
1,55,55.0,0,0.0,2,1.0,1,0.5,1,0.5,9,372,41.333333333333336,7,0.777777777777777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
5,481,96.2,0,0.0,0,0.0,0,0.0,0,0.0,39,2254,57.7948717948718,58,1.487179487179487,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
5,207,41.4,4,0.8,2,0.4,2,0.4,0,0.0,71,2571,36.2112676056338,71,1.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
60,3040,50.66666666666666,25,0.416666666666666,14,0.233333333333333,3,0.05,11,0.183333333333333,92,4142,45.02173913043478,209,2.2717391304347823,0,0.0,97,1.616666666666666,2,0.033333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.283333333333333,1,0.016666666666666,0,0.0,0,0.0,2,0.033333333333333,0,0.0,12,0.2,0,0.0,11,0.183333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
26,789,30.346153846153847,0,0.0,0,0.0,0,0.0,0,0.0,57,2083,36.54385964912281,123,2.157894736842105,0,0.0,0,0.0,5,0.192307692307692,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.038461538461538,0,0.0,0,0.0,1,0.038461538461538,0,0.0,0,0.0,0,0.0,1,0.038461538461538,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
9,523,58.11111111111112,0,0.0,1,0.083333333333333,1,0.083333333333333,0,0.0,18,1277,70.94444444444444,15,0.833333333333333,0,0.0,0,0.0,1,0.083333333333333,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
11,1008,91.63636363636364,0,0.0,3,0.115384615384615,0,0.0,3,0.115384615384615,17,1160,68.23529411764706,11,0.647058823529411,0,0.0,0,0.0,10,0.384615384615384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.038461538461538,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,59,59.0,0,0.0,0,0.0,0,0.0,0,0.0,63,3144,49.90476190476191,60,0.952380952380952,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3,99,33.0,0,0.0,1,0.333333333333333,1,0.333333333333333,0,0.0,21,945,45.0,18,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,100,100.0,0,0.0,4,4.0,3,3.0,1,1.0,67,2861,42.70149253731344,102,1.522388059701492,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,40,40.0,0,0.0,1,0.5,1,0.5,0,0.0,27,967,35.81481481481482,24,0.8888888888888881,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,177,88.5,0,0.0,1,0.083333333333333,0,0.0,1,0.083333333333333,23,1373,59.69565217391305,20,0.8695652173913041,0,0.0,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
61,3166,51.90163934426229,52,0.852459016393442,4,0.065573770491803,3,0.049180327868852,1,0.01639344262295,68,3368,49.52941176470589,113,1.661764705882353,0,0.0,3,0.049180327868852,7,0.114754098360655,0,0.0,18,0.295081967213114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.065573770491803,0,0.0,0,0.0,0,0.0,1,0.01639344262295,0,0.0,0,0.0,0,0.0,8,0.131147540983606,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,66,66.0,0,0.0,1,1.0,0,0.0,1,1.0,17,669,39.35294117647059,11,0.647058823529411,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1.0,1
308,11038,35.83766233766234,1900,6.168831168831168,48,0.155844155844155,36,0.116883116883116,12,0.038961038961038,318,11255,35.393081761006286,2225,6.99685534591195,0,0.0,17,0.055194805194805,10,0.032467532467532,3,0.009740259740259,0,0.0,0,0.0,0,0.0,9,0.029220779220779,46,0.149350649350649,17,0.055194805194805,6,0.019480519480519,0,0.0,8,0.025974025974025,0,0.0,8,0.025974025974025,1,0.003246753246753,3,0.009740259740259,2,0.006493506493506,0,0.0,6,0.019480519480519,3,0.009740259740259,1,0.003246753246753,19,0.061688311688311,0,0.0,8,0.025974025974025,2,0.006493506493506,0,0.0,0,0,0,0.0,0,0.0,3,0.009740259740259,1
6,498,83.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1383,65.85714285714286,17,0.8095238095238091,0,0.0,0,0.0,0,0.0,0,0.0,3,0.23076923076923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,55,55.0,0,0.0,0,0.0,0,0.0,0,0.0,32,1418,44.3125,29,0.90625,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0,7,166,23.714285714285715,2,0.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,24,24.0,0,0.0,3,1.5,2,1.0,1,0.5,16,530,33.125,21,1.3125,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
12,615,51.25,1,0.083333333333333,3,0.2,2,0.133333333333333,1,0.066666666666666,34,1678,49.35294117647059,50,1.470588235294117,0,0.0,0,0.0,4,0.266666666666666,0,0.0,5,0.333333333333333,0,0.0,0,0.0,1,0.066666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.133333333333333,0,0.0,4,0.266666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
49,2335,47.6530612244898,331,6.755102040816326,14,0.285714285714285,9,0.183673469387755,5,0.10204081632653,53,2454,46.301886792452834,451,8.50943396226415,0,0.0,1,0.020408163265306,0,0.0,0,0.0,0,0.0,1,0.020408163265306,1,0.020408163265306,0,0.0,7,0.142857142857142,2,0.040816326530612,0,0.0,0,0.0,0,0.0,0,0.0,1,0.020408163265306,0,0.0,0,0.0,4,0.081632653061224,0,0.0,0,0.0,2,0.040816326530612,0,0.0,0,0.0,0,0.0,1,0.020408163265306,0,0.0,0,0.0,0,0,0,0.0,0,0.0,3,0.061224489795918,1
1,74,74.0,0,0.0,0,0.0,0,0.0,0,0.0,20,679,33.95,20,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3,89,29.666666666666668,0,0.0,3,1.0,2,0.6666666666666661,1,0.333333333333333,6,185,30.83333333333333,4,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
15,964,64.26666666666667,0,0.0,15,0.535714285714285,15,0.535714285714285,0,0.0,135,10654,78.91851851851852,133,0.985185185185185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.214285714285714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
12,620,51.66666666666666,0,0.0,2,0.166666666666666,2,0.166666666666666,0,0.0,17,845,49.70588235294117,14,0.8235294117647051,0,0.0,0,0.0,0,0.0,0,0.0,9,0.75,0,0.0,0,0.0,0,0.0,5,0.416666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
36,1482,41.16666666666666,30,0.833333333333333,7,0.170731707317073,2,0.048780487804878,5,0.121951219512195,48,1919,39.97916666666666,74,1.541666666666666,0,0.0,0,0.0,4,0.097560975609756,0,0.0,0,0.0,0,0.0,0,0.0,1,0.024390243902439,4,0.097560975609756,0,0.0,0,0.0,0,0.0,1,0.024390243902439,0,0.0,0,0.0,0,0.0,0,0.0,2,0.048780487804878,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.048780487804878,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.024390243902439,0
2,108,54.0,0,0.0,1,0.5,0,0.0,1,0.5,57,2437,42.75438596491228,48,0.842105263157894,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
13,607,46.69230769230769,9,0.6923076923076921,5,0.384615384615384,4,0.307692307692307,1,0.076923076923076,25,1059,42.36,30,1.2,0,0.0,1,0.076923076923076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,384,192.0,0,0.0,2,1.0,1,0.5,1,0.5,15,707,47.13333333333333,12,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
10,488,48.8,12,1.2,1,0.083333333333333,1,0.083333333333333,0,0.0,23,912,39.65217391304348,35,1.521739130434782,0,0.0,1,0.083333333333333,0,0.0,0,0.0,2,0.166666666666666,0,0.0,0,0.0,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,2,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.083333333333333,0,0.0,1,0.083333333333333,2,0.166666666666666,0,0.0,1,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
